lifeline,name,url,phone,distance,price,id,zipcode,city,state,address1,address2,address3,display_address,latitude,longitude,alias1,alias2,alias3
health_medical,"Prathima Bayisetty, DMD",https://www.yelp.com/biz/prathima-bayisetty-dmd-belmont?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174845473,7681.665106343738,,ZEq8peSXTOCt5NkEVPGH7A,02478,Belmont,MA,161 Belmont St,,,161 Belmont St,42.375877,-71.156693,generaldentistry,NA,NA
health_medical,"Demonteverde Nanette, DMD",https://www.yelp.com/biz/demonteverde-nanette-dmd-medford?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813912440,7255.706171814844,,uh1UoKxEzIqkbSUX38_n_w,02155,Medford,MA,30 Main St,,,30 Main St,42.406955,-71.108647,generaldentistry,NA,NA
health_medical,"Kuo Paul, MD, DMD",https://www.yelp.com/biz/kuo-paul-md-dmd-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16175668800,4143.952687301098,,BsMK5Ycb8tASNoX8QhH59w,02446,Brookline,MA,209 Harvard St,,,209 Harvard St,42.33979,-71.12028,oralsurgeons,NA,NA
health_medical,Endodontics of Malden,https://www.yelp.com/biz/endodontics-of-malden-malden?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813216006,8917.722613471413,,yw6Gn-UHVdviddfvZPQz5w,02148,Malden,MA,10 Holden St,"Fl 2, Ste 5",,10 Holden St,42.42773,-71.0637034,endodontists,NA,NA
health_medical,"Peskin Barry, DDS",https://www.yelp.com/biz/peskin-barry-dds-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16175665364,5568.964698191163,,MBbl1O2I7u1ep9b4SYnrKA,02445,Brookline,MA,1682 Beacon St,,,1682 Beacon St,42.33912,-71.13805,generaldentistry,NA,NA
health_medical,Yavner Dental Associates,https://www.yelp.com/biz/yavner-dental-associates-medford?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813962179,8261.21509464622,,lpbMI8ZJan2ydjJDv7TOcw,02155,Medford,MA,101 Main St,Ste 220,,101 Main St,42.41605,-71.11078,generaldentistry,NA,NA
health_medical,Lux Dental,https://www.yelp.com/biz/lux-dental-quincy?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176395942,13416.339646687438,,6_b2DZ3JzMR4oc0kW-tLHA,02169,Quincy,MA,505 Washington St,,,505 Washington St,42.247569,-70.9811282,generaldentistry,NA,NA
health_medical,"Paul F. Levy, D.D.S, PC",https://www.yelp.com/biz/paul-f-levy-d-d-s-pc-medford?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813952000,8572.028660174232,,9C50NTUNsfD6yvFJeoyObw,02155,Medford,MA,84 High St,Ste 204,,84 High St,42.41865,-71.11247,periodontists,NA,NA
health_medical,"O'reilly Joseph G, DDS",https://www.yelp.com/biz/o-reilly-joseph-g-dds-jamaica-plain?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16175221971,5645.661086447425,,zdQBkCWGHfY-Wuuv51xCJw,02130,Jamaica Plain,MA,793 Centre St,,,793 Centre St,42.30955,-71.11637,generaldentistry,NA,NA
health_medical,Limited To Endodontics -  Brookline,https://www.yelp.com/biz/limited-to-endodontics-brookline-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172625700,4143.952687301098,,eOO22uR9a1n8VmC0EEIwVg,02446,Brookline,MA,209 Harvard St,,,209 Harvard St,42.33979,-71.12028,endodontists,NA,NA
health_medical,Craniofacial Pain Center,https://www.yelp.com/biz/craniofacial-pain-center-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176366817,757.9068571060038,,BnMY0EpF7VtgiCXDqlZFzA,02111,Boston,MA,Tufts University School Of Dental Medicine,"One Kneeland St, Fl 6",,Tufts University School Of Dental Medicine,42.3503494262695,-71.0595016479492,generaldentistry,NA,NA
health_medical,"Doreen A Chong, DDS",https://www.yelp.com/biz/doreen-a-chong-dds-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174821117,1216.2135865379767,,PMicdd_Z977rsT1Ax1l73g,02108,Boston,MA,128A Tremont St,,,128A Tremont St,42.3563199,-71.06192,orthodontists,NA,NA
health_medical,"Mark Strokowski, DMD - Greater Boston Dental and Implant Center",https://www.yelp.com/biz/mark-strokowski-dmd-greater-boston-dental-and-implant-center-watertown?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16179247301,8358.495209465202,,_4ykpVS5ny6Pq8mstE-GyA,02472,Watertown,MA,326 Belmont St,,,326 Belmont St,42.37679,-71.16508,generaldentistry,NA,NA
health_medical,"Hempton Timothy, DDS",https://www.yelp.com/biz/hempton-timothy-dds-dedham?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17814611223,13819.619085456005,,78i8bENRthRJcYXViGy-Dg,02026,Dedham,MA,347 Washington St,,,347 Washington St,42.248994,-71.172915,periodontists,NA,NA
health_medical,Westbrook Family Dental Care,https://www.yelp.com/biz/westbrook-family-dental-care-west-roxbury?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173275700,9649.837808701646,,xXGn7jUxEo3evDi_MxSeig,02132,West Roxbury,MA,1840 Centre St,,,1840 Centre St,42.28622,-71.15393,generaldentistry,NA,NA
health_medical,Shahbazian Family Dental,https://www.yelp.com/biz/shahbazian-family-dental-quincy?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174819448,13423.030819198526,,Qf-A5miXbVupUjj7QuGBVQ,02169,Quincy,MA,300 Congress St,Ste 306,,300 Congress St,42.2337913513184,-71.0157470703125,orthodontists,NA,NA
health_medical,Pediatric Dental Associates of Brookline,https://www.yelp.com/biz/pediatric-dental-associates-of-brookline-chestnut-hill?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172327100,9518.85164640036,,HXtErggBFoE03NdbJ-LFIQ,02467,Chestnut Hill,MA,300 Boylston St,Ste 202,,300 Boylston St,42.318808,-71.180158,pediatric_dentists,NA,NA
health_medical,"Patricia Brown, DDS- Boston Orthodontics",https://www.yelp.com/biz/patricia-brown-dds-boston-orthodontics-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174377333,1582.4815854958395,,FQGmCkKCrsp8TbBb6acJxA,02215,Boston,MA,396 Commonwealth Ave,,,396 Commonwealth Ave,42.3487151,-71.0905092,orthodontists,NA,NA
health_medical,United Dental,https://www.yelp.com/biz/united-dental-everett?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172070705,7029.379753204073,,wQrEzMShVwlJ1LlIYrW53Q,02149,Everett,MA,285 Main St,,,285 Main St,42.4107033,-71.0624095,generaldentistry,NA,NA
health_medical,"Boris Urman, DDS",https://www.yelp.com/biz/boris-urman-dds-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177394700,3477.930099522943,,kjl5V5Efp3pTwfRVjE4i0A,02446,Brookline,MA,1149 Beacon St,,,1149 Beacon St,42.3440900444984,-71.1135625094175,generaldentistry,NA,NA
health_medical,"David M. Brodie, DDS",https://www.yelp.com/biz/david-m-brodie-dds-malden?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813214280,8359.302519919724,,XD-zEl6zUKj-r_-6QB09rg,02148,Malden,MA,7 Walnut St,,,7 Walnut St,42.4228791,-71.062753,generaldentistry,NA,NA
health_medical,"Cohen Barry,DDS",https://www.yelp.com/biz/cohen-barry-dds-winthrop?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178461237,8559.142962819018,,w9JPk9GftNPKcczZAHWG7w,02152,Winthrop,MA,113 Revere St,,,113 Revere St,42.3834609985352,-70.9789047241211,generaldentistry,NA,NA
health_medical,Limited to Endodontics - Medford,https://www.yelp.com/biz/limited-to-endodontics-medford-medford-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813965700,8241.614603844613,,y8Af12824JNeEhyy-gKh-w,02155,Medford,MA,1 City Hall Mall,,,1 City Hall Mall,42.417308807373,-71.1062545776367,endodontists,NA,NA
health_medical,Brookline Family Dental,https://www.yelp.com/biz/brookline-family-dental-brookline-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177385000,4310.185146819224,,kLms1D1sUyTdELnDCMmy_Q,02446,Brookline,MA,3 Harvard Ave,,,3 Harvard Ave,42.3365642,-71.1214177,orthodontists,NA,NA
health_medical,The Medford Center for Orthodontics and Pediatric Dentistry,https://www.yelp.com/biz/the-medford-center-for-orthodontics-and-pediatric-dentistry-medford?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813961980,8726.472465667106,,tux19Y9kgwPH8ZVO8lgItw,02155,Medford,MA,82 Forest St,,,82 Forest St,42.4213638305664,-71.108268737793,orthodontists,NA,NA
health_medical,Aspen Dental,https://www.yelp.com/biz/aspen-dental-medford-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813918979,6773.85367735429,,hpX68LsIJZLv46J9qwsUCg,02155,Medford,MA,690 Fellsway,,,690 Fellsway,42.4079086,-71.0849863,generaldentistry,NA,NA
health_medical,Swerdlick Theodore,https://www.yelp.com/biz/swerdlick-theodore-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177381200,4515.990061054079,,Nvpirec3AkgatL-Ti-BOfw,02446,Brookline,MA,389 Harvard St,,,389 Harvard St,42.3450622558594,-71.1259765625,generaldentistry,NA,NA
health_medical,Dunham Larry Dr,https://www.yelp.com/biz/dunham-larry-dr-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,,6629.926047660476,,KdyUolAjpYWsLNbZifwHMA,02138,Cambridge,MA,,,,"Cambridge, MA 02138",42.37516,-71.11836,generaldentistry,NA,NA
health_medical,Terenzi Gina M,https://www.yelp.com/biz/terenzi-gina-m-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177220035,1539.5313276812096,,KbsdwrKnD4NEy8R2PNPigQ,02114,Boston,MA,180 Cambridge St,,,180 Cambridge St,42.3609848022461,-71.0652618408203,generaldentistry,NA,NA
health_medical,Carl F Carlamere,https://www.yelp.com/biz/carl-f-carlamere-malden?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813242660,8838.15854688871,,A6OurpnK8QLoqPNGObBfsA,02148,Malden,MA,467 Pleasant St,,,467 Pleasant St,42.4267845153809,-71.0823059082031,orthodontists,NA,NA
health_medical,Gentle Dental Arlington,https://www.yelp.com/biz/gentle-dental-arlington-arlington-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17816430010,10352.460593082724,,vSlNtl4GJGwwEewLok6tBQ,02476,Arlington,MA,725 Massachusetts Ave,,,725 Massachusetts Ave,42.4164269,-71.1564791,generaldentistry,NA,NA
health_medical,"The Dental Collaborative, PC",https://www.yelp.com/biz/the-dental-collaborative-pc-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173380833,1098.7652445447734,,DysScLJkKhKL9kTAwXn5Uw,02111,Boston,MA,180 Lincoln St,Ste 2A,,180 Lincoln St,42.35053,-71.05839,dentists,NA,NA
health_medical,"Joan E Horgan, DMD",https://www.yelp.com/biz/joan-e-horgan-dmd-belmont?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174899500,10029.730454569666,,Wi7eB4rYS3o5lD8ykHoUGg,02478,Belmont,MA,233 Waverly St,,,233 Waverly St,42.39075,-71.17863,generaldentistry,NA,NA
health_medical,Broadway Endodontics,https://www.yelp.com/biz/broadway-endodontics-revere?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17812893636,8930.352178394187,,NgTTdNhultLxexUiN9scAQ,02151,Revere,MA,603 Broadway,,,603 Broadway,42.4139938354492,-71.0095596313477,endodontists,NA,NA
health_medical,"Sandhya Goli, DMD",https://www.yelp.com/biz/sandhya-goli-dmd-somerville?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177765550,4317.926011493165,,518LpqexVeIpvaGIq9fknw,02143,Somerville,MA,36 Bow St,,Advanced Dental Care,36 Bow St,42.3813514709473,-71.0977630615234,generaldentistry,NA,NA
health_medical,Metropolitan Dental,https://www.yelp.com/biz/metropolitan-dental-dorchester?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16179290600,5113.660787519798,,sosYbCwZpzwghC0ufoZd5g,02122,Dorchester,MA,1417 Dorchester Ave,,,1417 Dorchester Ave,42.30256,-71.05982,healthtrainers,NA,NA
health_medical,Franklin Park Family Dental,https://www.yelp.com/biz/franklin-park-family-dental-boston?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172870007,5092.595270140742,,M_S4F6VCPDfwNP-3wzjC6Q,02121,Boston,MA,614B Blue Hill Ave,,,614B Blue Hill Ave,42.30316,-71.08485,pediatric_dentists,NA,NA
health_medical,Newton Wellesley Dental Partners,https://www.yelp.com/biz/newton-wellesley-dental-partners-newton?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16179651225,9497.688646107386,,mwepvEwXd3_MpfNk1Z1k2w,02458,Newton,MA,447 Centre St,,,447 Centre St,42.355128005147,-71.1863496154547,generaldentistry,NA,NA
health_medical,"Joseph P Nore, DDS",https://www.yelp.com/biz/joseph-p-nore-dds-roxbury-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172673334,539.0527285547603,,VZMyAlvg-oaOF3vws6t_Dg,02118,Roxbury,MA,586 Tremont St,,,586 Tremont St,42.3431099253927,-71.0726698860526,dentists,NA,NA
health_medical,Medford Endodontics,https://www.yelp.com/biz/medford-endodontics-medford-4?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813915100,9171.18612533343,,qKzeVR9EPApRestfd6Q6bA,02155,Medford,MA,0 Governors Ave,Ste 30,,0 Governors Ave,42.425132,-71.110223,endodontists,NA,NA
health_medical,Dr Dental,https://www.yelp.com/biz/dr-dental-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+18572398747,1514.6790171849525,,0lV5ynqG1NiITzoyC_7OUw,02108,Boston,MA,32 Tremont St,,,32 Tremont St,42.3585867,-71.0599138,generaldentistry,NA,NA
health_medical,Oral Surgery South,https://www.yelp.com/biz/oral-surgery-south-quincy?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177735656,12879.638107887713,,AjJhUUlfUVqD9-fv36_ESg,02169,Quincy,MA,24 Quincy Ave,,,24 Quincy Ave,42.24502,-70.99905,oralsurgeons,NA,NA
health_medical,"Ghassemi Bahram, DMD",https://www.yelp.com/biz/ghassemi-bahram-dmd-west-roxbury?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173274321,9365.640532499125,,t2vIwe2sdPHTyv3eV4jytA,02132,West Roxbury,MA,1765 Centre St,,,1765 Centre St,42.28756,-71.15082,orthodontists,NA,NA
health_medical,"Millstein Chas B, DMD",https://www.yelp.com/biz/millstein-chas-b-dmd-cambridge?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16178764004,5489.008965768466,,kT9bfz5pF8jzZJnU7ZygNA,02138,Cambridge,MA,1648 Massachusetts Ave,,,1648 Massachusetts Ave,42.38148,-71.12014,generaldentistry,NA,NA
health_medical,East Milton Dental,https://www.yelp.com/biz/east-milton-dental-milton-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176983636,10299.664842019354,,t916qiQIkPWGG7cILgaaIA,02186,Milton,MA,539 Adams St,,,539 Adams St,42.2580048,-71.0404977,generaldentistry,NA,NA
health_medical,Tufts University,https://www.yelp.com/biz/tufts-university-boston-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16174261437,778.8070575922236,,oI795NeiExPPHyZ52e3TFQ,02111,Boston,MA,145 Harrison Ave,,,145 Harrison Ave,42.349623,-71.0620627,physicians,NA,NA
health_medical,"Robert R. Perry, Jr. D.M.D. & Associates",https://www.yelp.com/biz/robert-r-perry-jr-d-m-d-and-associates-dorchester-center?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172820220,6820.241987788515,,Yxt7HYOERWavb4GLgwYXyw,02124,Dorchester Center,MA,256 Ashmont St,,,256 Ashmont St,42.2869101,-71.0617338,generaldentistry,NA,NA
health_medical,Everett Chelsea Childrens Dental,https://www.yelp.com/biz/everett-chelsea-childrens-dental-chelsea?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173892112,5759.774282663851,,hLqMu9t3iiUciwpUK9uNaQ,02150,Chelsea,MA,100 Everett Ave,Ste 10,,100 Everett Ave,42.39427,-71.03946,pediatric_dentists,NA,NA
health_medical,Giamberardino Dental Care,https://www.yelp.com/biz/giamberardino-dental-care-medford?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813963800,8572.27381665678,,C6zFHfNToCpPKRyw_bBE8g,02155,Medford,MA,84 High St,Ste 304,,84 High St,42.41865,-71.11247,cosmeticdentists,NA,NA
health_medical,"Gerard A Centrella, DMD",https://www.yelp.com/biz/gerard-a-centrella-dmd-malden?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813228951,9821.039537454697,,tRlmKp6_yw3iG_gQWra4eQ,02148,Malden,MA,738 Salem St,,,738 Salem St,42.43399,-71.04465,generaldentistry,NA,NA
health_medical,Beacon Dental Center,https://www.yelp.com/biz/beacon-dental-center-brookline-4?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16177345868,6211.068678980041,,XJfRvKz9fFsE6SwUD-KKCA,02445,Brookline,MA,1842 Beacon St,Ste 206,,1842 Beacon St,42.33771,-71.14583,generaldentistry,NA,NA
health_medical,"Maria Georgaklis, DMD, CAGS",https://www.yelp.com/biz/maria-georgaklis-dmd-cags-brookline-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172775200,6068.869683690219,,puIWKfFwEy06gubFwb4Uqg,02445,Brookline,MA,1798 Beacon St,,,1798 Beacon St,42.33786,-71.1434,pediatric_dentists,NA,NA
health_medical,Murphy Dental Group,https://www.yelp.com/biz/murphy-dental-group-milton-3?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16176963900,10558.326098461815,,7JcZo8frJXF_sxwgvS54gw,02186,Milton,MA,464 Granite Ave,,Murphy Dental Group,464 Granite Ave,42.2558602,-71.0393748,generaldentistry,NA,NA
health_medical,"Robert Grossman, DMD",https://www.yelp.com/biz/robert-grossman-dmd-arlington?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17816430910,9516.746966232207,,KlTTlkkpZZkESI3OCrqStw,02474,Arlington,MA,358 Massachusetts Ave,,,358 Massachusetts Ave,42.41154,-71.14867,generaldentistry,NA,NA
health_medical,Medford Dental Associates,https://www.yelp.com/biz/medford-dental-associates-medford-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17813955545,8258.784323087564,,fsZzbhba10ML5maQPxYVJg,02155,Medford,MA,101 Main St,Ste 206,,101 Main St,42.416007,-71.111174,generaldentistry,NA,NA
health_medical,"Sarah Kim, DMD, PC",https://www.yelp.com/biz/sarah-kim-dmd-pc-quincy?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,,7333.133023747918,,0XlYtItJ0-y5oY-LzaVkaA,02171,Quincy,MA,,,,"Quincy, MA 02171",42.28584,-71.02755,generaldentistry,NA,NA
health_medical,Gentle Dental Saugus,https://www.yelp.com/biz/gentle-dental-saugus-saugus?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17818504484,12896.565480256042,,KvSahODxNzuAV1YI2GAHPQ,01906,Saugus,MA,1423 Broadway,,,1423 Broadway,42.45854,-71.02452,orthodontists,NA,NA
health_medical,Cho Jin DMD,https://www.yelp.com/biz/cho-jin-dmd-revere?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17812890800,8589.508107197222,,XsYZblsEbglsZArbWPXANA,02151,Revere,MA,454 Broadway,,,454 Broadway,42.4113464,-71.0116806,generaldentistry,NA,NA
health_medical,Dr. Dental,https://www.yelp.com/biz/dr-dental-revere-2?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+17812867510,10106.236514436523,,7tz62WxDetyHmcdHCCpgDg,02151,Revere,MA,339 Squire Rd,,,339 Squire Rd,42.427031,-71.010852,generaldentistry,NA,NA
health_medical,A Plus Dentistry,https://www.yelp.com/biz/a-plus-dentistry-brookline?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16172649200,4349.56783592293,,jJY5chOA0w8ijNZJwDtqsg,02446,Brookline,MA,320 Washington St,,,320 Washington St,42.33318,-71.120306,generaldentistry,NA,NA
health_medical,Adams Family Dental,https://www.yelp.com/biz/adams-family-dental-quincy?adjust_creative=45kqYYhpW-MD2mr1wGE7bw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=45kqYYhpW-MD2mr1wGE7bw,+16173281726,11079.01483783478,,ffNMvCdPdRi4ZMWYsDFC6g,02170,Quincy,MA,953 Hancock St,,,953 Hancock St,42.25412,-71.00652,cosmeticdentists,NA,NA
